web-scraper-order,web-scraper-start-url,exercise-selector,exercise-selector-href,instructions,name,equipment,bodypart,image-src
"1712225272-66","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=2","Figure Eight
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		Kettlebells
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/382/figure-eight/","Stand with both feet on the floor wider than shoulder-width apart, grip a kettlebell with the left hand, and bend the knees to squat down until the thighs are parallel to the ground. Reach the right arm behind the right leg and pass the kettlebell under the right leg, passing it from the left hand to the right. Swing the kettlebell around the outside of the right leg with the right arm and in towards the inside of the left leg while reaching the left arm around the outside of the left leg. Complete the figure-8 by passing the kettlebell from the left hand to the right under the left leg. Continue passing the kettlebell from one hand to the other for a desired number of repetitions. 
			

		Share:","Figure Eight","Kettlebells","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/382-1.jpg"
"1712225275-67","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=2","Farmer's Carry
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		Dumbbells
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/359/farmer-s-carry/","Hold a dumbbell in each hand with a tight, firm grip and the palms facing down, and allow the arms to rest along the sides of the body so the dumbbells are next to each hip. Keep the back straight and walk a specified, pre-determined distance. Once reaching the end, turn around and return to the starting point.
			

		Share:","Farmer's Carry","Dumbbells","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/359-1.jpg"
"1712225279-68","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=1","Downward-facing Dog
			    
			    

	
		Target Body Part:
		Arms, Back, Butt/Hips, Full Body/Integrated, Legs - Calves and Shins, Legs - Thighs
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/18/downward-facing-dog/","Step 1
Starting Position: Kneel on an exercise mat or floor and bring your feet together behind you. Slowly bend forward to place your palms flat on the mat, positioning your hands shoulder-width apart with your fingers facing forward. Slowly lift yourself into a push-up position, shifting your hands until your shoulders are positioned directly over your hands. Reposition your feet as needed to allow full extension of your body. Stiffen your torso by contracting your core and abdominal muscles to prevent any arching in your low back or hiking of your hips towards the ceiling.
 
Step 2
Upward Phase: While maintaining a rigid torso and full extension in your arms and legs, slowly exhale and shift your weight backwards by pushing your hips backwards and upwards. Maintain your head alignment with your spine, but slowly move your head between your shoulders as your body moves backwards and attempt to push your heels towards the floor. Maintain the stiffness in your torso to prevent the tendency of your back to arch. Continue moving until your body forms an inverted-V, keeping both arms and legs extended and a neutral (flat) spine. Allow a slight bend in the knees if required to achieve the inverted-V position.
 
Step 3
Downward Phase: Inhale and return your body to the starting push-up position, maintaining the alignment of all your body segments.
			

		Share:","Downward-facing Dog","No Equipment","Arms, Back, Butt/Hips, Full Body/Integrated, Legs - Calves and Shins, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/18-1.jpg"
"1712225281-69","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=1","Double Rotation Waves
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		Heavy Ropes
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/378/double-rotation-waves/","Securely attach a heavy rope to an anchor point, grab one end of the rope in each hand with the palms down. Stand with the feet about shoulder-width apart with both the hips and knees slightly bent, and hold both lines of rope directly in front. Keep the elbows close to the body and begin to lift both ends of the rope outwardly (the right will move counter-clockwise and the left will move clockwise) at the same time to create circular waves along the entire length of the rope. Continue moving the rope with both hands at the same time in opposite directions for the duration of the exercise. 
			

		Share:","Double Rotation Waves","Heavy Ropes","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/378-1.jpg"
"1712225283-70","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=1","Double Push-press
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		Kettlebells
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/384/double-push-press/","Stand with the feet about shoulder-width apart and grip one kettbell in each hand while they are on the ground inside the feet. Pick up both at the same time. Hold one kettlebell in each arm on the chest near the shoulder, with the elbows close to the rib cage and the wrists bent to keep the kettlebell held firmly to the forearm. Keep the back tall and bend the knees to dip slightly at the hips before explosively pushing both feet into the floor and snapping the hips forward to punch both arms straight into the air. As the arms reach full extension, stand straight up. Slowly lower both weights by pulling the elbows down to the rib cage to bring the kettlebells back to the original racked position on the chest and shoulders. 
			

		Share:","Double Push-press","Kettlebells","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/384-1.jpg"
"1712225285-71","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=1","Deadlift
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		Barbell
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/6/deadlift/","Stand behind the barbell with the feet about shoulder-width apart, the toes slightly rotated out, and the shins almost touching the bar. Sit back into the hips slightly while keeping a straight back so that the chest is lifted upward, and bend forward to grip the bar in an over-under grip with one palm facing up and the other facing down. Squeeze the bar in the hands and sink back onto the hips while pressing the feet into the floor. Keeping the back flat, push the hips forward to move to standing position. Finish standing in a tall position with the shoulders pulled back and the legs straight. Return to the starting position by shifting the weight back into the hips and keep the back straight while allowing the knees to bend. When this movement is done properly, the glutes and the back of the thighs should feel the work, NOT the back. 
			

		Share:","Deadlift","Barbell","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/6-1.jpg"
"1712225288-72","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=1","Clean and Press
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		Kettlebells
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/383/clean-and-press/","Stand with the feet hip-width apart and grip the kettlebell tightly in the left hand. Keep the back straight while sinking slightly into the hips to allow the kettlebell to swing back under the hips between the legs. Drive the hips forward to swing the kettlebell forward, and as the kettlebell gains forward momentum in front of the body, quickly pull it up to the chest and immediately drop the elbow towards the rib cage and sink back into the hips to catch the kettlebell up by the left shoulder. From this racked position, sink back into the hips, explosively push the feet into the floor, and snap the hips forward while punching the left arm straight into the air to complete the press. Lower the kettlebell by pulling the left elbow down towards the rib cage, sinking back into the hips, and after the kettlebell has lowered to shoulder-height, letting it drop down between the legs. Repeat for the desired number of repetitions before switching sides.
			

		Share:","Clean and Press","Kettlebells","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/383-1.jpg"
"1712225290-73","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=1","Burpee
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		BOSU Trainer
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/306/burpee/","Begin in a plank position with the BOSU directly under the shoulders and the legs out behind the body, dome facing down. Jump the feet forward near the dome into a deep squat, and keep hold of the BOSU while lifting it straight over the head extending the arms. Bring the BOSU back to the floor and jump the legs out behind the body again. 
			

		Share:","Burpee","BOSU Trainer","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/306-1.jpg"
"1712225292-74","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=1","Bottom-up Press
			    
			    

	
		Target Body Part:
		Chest, Full Body/Integrated, Shoulders
	
	
		Equipment:
		Kettlebells
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/396/bottom-up-press/","Stand with the feet hip-width apart so that the right foot is slightly in front of the left and hold a kettlebell in the right hand in a ‘bottom-up’ position by holding the top of the handle so that the bottom of the kettlebell is facing up. Keep a strong grip to maintain balance of the kettlebell. Push the right foot into the ground to shift the weight of the body forward while pressing the right arm straight overhead. Pull the right elbow back down to the rib cage to lower the weight. 
			

		Share:","Bottom-up Press","Kettlebells","Chest, Full Body/Integrated, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/396-1.jpg"
"1712225294-75","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=1","Bear Crawl Exercise
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/150/bear-crawl/","Start in a push-up position with the hands shoulder-width apart and the legs straight out directly behind the body about hip-width apart, keeping the knees bent. Push the toes of the left foot into the floor while squeezing the right thigh and glute. Move the left hand and the right leg forward to start crawling. Alternate the arm and leg movements while keeping the back straight and the hips and shoulders at the same height. Crawl for a desired distance.
			

		Share:","Bear Crawl Exercise","No Equipment","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/150-1.jpg"
"1712225296-76","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=1","Barbell Jammers
			    
			    

	
		Target Body Part:
		Abs, Butt/Hips, Full Body/Integrated, Legs - Calves and Shins, Legs - Thighs, Shoulders
	
	
		Equipment:
		Barbell
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/236/barbell-jammers/","Step 1
Starting Position: Place the end of a standard barbell in a corner so that it will not move unnecessarily, place a weight on one end of the barbell with a collar so that the weight can not fall off during the exercise.  Stand with your feet slightly wider than shoulder-width, your toes pointed forward or slightly outward facing the end of the barbell so that it is between both feet and directly under your center of gravity.
 
Step 2
Squat down by first shifting your hips backwards then downwards to create a hinge-like movement at your knees, as you lower your hips the knees will then start to shift forward slowly, but try to control the amount of forward translation (movement) of the tibia (shinbone). Brace your core to keep your trunk stable and spine straight. Continue to lower yourself until your thighs are near, or parallel with the floor, or until your heels begin to lift off the floor, or until your torso begins to round or flex forward.  Lift the end of the barbell and firmly grasp it in both hands using a closed grip (thumbs wrapped around the bar). Position the end of the bar directly in front of your chest directly under your chin. Maintain your body position with the spine in neutral (normal-to-flat), shoulders depressed (no shrugging) with scapulae retracted (squeezing shoulder blades together). Keep your chest held up and out, head in line with your spine or slightly extended (raised), heels on the floor, and shoulders over or slightly in front of the bar. Your eyes should be facing forward or slightly upward.
 
Step 3
Upward phase:  Push your feet into the ground and drive your hips forward to extend your legs and begin the upward phase of the movement by standing up while continuing to hold the end of the barbell in front of your chest.  Monitor your feet, ankles and knees; to maintain control of your feet and knees push the floor away from you while keeping your knees aligned over the second toe of each foot as you move up to a standing position.
 
Step 4
As you approach a full standing position quickly push through your heels, extending and pushing the hips towards an upright position, begin to press the end of the barbell upwards with both hands continuing to grip the end of the bar, stiffen your core and abdominal muscles (“bracing”) to stabilize your spine.
 
Step 5
As the hips and knees reach full extension, continue pushing upward onto your toes at the ankle while pressing the bar overhead into full extension. The movement for the bar should start at the hips, travel through the trunk and continue through the shoulders and arms. Avoid arching your back during the overhead push. Roll up on your toes as you move your legs into triple extension (ankle plantarflexion, knee and hip extension).
 
Step 6
Exercise Variation: Increase the velocity or speed of the movement to transition from a strength to a power-based exercise.
Start with light resistance then gradually progress this exercise by increasing the weight and increasing the pace of the exercise so that you begin to perform the movement explosively against heavier resistance. 


Technique is very important in this lift. Do not progress to explosive movements until you master your technique.

			

		Share:","Barbell Jammers","Barbell","Abs, Butt/Hips, Full Body/Integrated, Legs - Calves and Shins, Legs - Thighs, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/236-1.jpg"
"1712225298-77","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=1","Asynchronous Waves
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		Heavy Ropes
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/376/asynchronous-waves/","Securely attach a heavy rope to an anchor point, grab one end of the rope in each hand with the palms down. Stand with the feet about shoulder-width apart with both the hips and knees slightly bent, and hold both lines of rope directly in front. Hold one end of the rope in each hand and keep the elbows close to the body. Lift the right arm up quickly before snapping it down to create a wave down the rope. As the right arm comes down quickly, lift the left arm at the same time to start moving the left side of the rope. Alternate arms to explosively snap the rope up and down for the duration of the exercise. 
			

		Share:","Asynchronous Waves","Heavy Ropes","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/376-1.jpg"
"1712225300-78","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=1","Anti-rotation Reverse Lunge
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		Resistance Bands/Cables
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/348/anti-rotation-reverse-lunge/","Stand with the feet hip-width apart and keep the hips straight with the knees slightly bent. Put the cable pulley at about chest-height, and stand with it directly to the left of the body. Grip a handle in both hands with fingers laced together, straighten the arms out in front, keep back straight and tall, while simultaneously stepping backwards into a lunge with the left foot so the left knee is close to the ground. Push off the right foot and bring the left leg forward to return to standing.
			

		Share:","Anti-rotation Reverse Lunge","Resistance Bands/Cables","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/348-1.jpg"
"1712225303-79","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=1","Agility Ladder: Lateral Shuffle
			    
			    

	
		Target Body Part:
		Butt/Hips, Full Body/Integrated, Legs - Calves and Shins, Legs - Thighs
	
	
		Equipment:
		Ladder
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/170/agility-ladder-lateral-shuffle/","Step 1
Starting Position: Stand directly in a square at one end of the ladder with your feet approximately hip-width apart.
 
Step 2
Bend your hips and drop into an athletic ready position so that your knees are slightly bent and your chest is directly over your toes.  Your arms should be bent with the elbows fixed at approximately ninety degrees (during the drill ensure that the swinging is coming from the shoulder joint and not from the elbows).
 
Step 3
Shift your bodyweight so that your weight is in your left leg.  Pick up the right foot and place it in the square next to the starting square while pushing the left foot in to the ground to move your body to your right and in to the next square of the ladder.
 
Step 4
Your right foot should hit the ground at the ball of the foot and roll all the way down to the heel, as the entire right foot hits the ground shift your body weight off of the left leg and place your weight on the right leg.  Once your bodyweight is on your right leg pick up your left foot to bring it into the same square as the right foot.  Keep your hips flexed and knees bent so that you maintain an athletic ready position throughout the length of the entire ladder.
 
Step 5
Continue to move down the ladder to your right; keep the bodyweight in the left leg while picking up the right foot to move it to the next square to the right; as the right foot hits the square, push off with the left foot and keep the bodyweight centered on top of the right leg.  Be sure to move both ways through the ladder; once you've done a certain number of repetitions to the right, be sure to switch directions and do the same number of repetitions moving to your left (pushing off of the right foot).  
 
Exercise Variation: As you improve your movement skills, dynamic balance and ability to move rapidly through the ladder, try not to look at your feet and keep your eyes on the horizon (where your opponents will be during an athletic competition).
			

		Share:","Agility Ladder: Lateral Shuffle","Ladder","Butt/Hips, Full Body/Integrated, Legs - Calves and Shins, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/170-1.jpg"
